id,label
533,0
534,1
535,0
536,0
537,0
538,1
539,1
540,0
541,0
542,1
543,0
544,1
545,0
546,1
547,0
548,1
549,0
550,0
551,0
552,1
553,0
554,0
555,0
556,0
557,1
558,0
559,0
560,1
561,0
562,1
563,1
564,0
565,1
566,0
567,0
568,1
569,1
570,1
571,0
572,1
573,1
574,0
575,0
576,0
577,1
578,0
579,1
580,1
581,1
582,1
583,1
584,1
585,0
586,1
587,0
588,0
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,0
603,0
604,0
605,0
606,1
607,1
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,1
627,1
628,1
629,0
630,0
631,1
632,0
633,1
634,0
635,0
636,1
637,1
638,1
639,0
640,0
641,1
642,0
643,1
644,1
645,0
646,0
647,0
648,1
649,0
650,0
651,1
652,1
653,1
654,1
655,0
656,1
657,0
658,0
659,0
660,1
661,1
662,1
663,1
664,0
665,0
666,0
667,1
668,0
669,1
670,0
671,1
672,0
673,0
674,1
675,1
676,0
677,0
678,1
679,0
680,0
681,0
682,0
683,1
684,0
685,0
686,1
687,0
688,1
689,0
690,0
691,0
692,0
693,1
694,0
695,0
696,0
697,1
698,0
699,0
700,1
701,1
702,1
703,1
704,0
705,1
706,0
707,0
708,0
709,1
710,1
711,1
712,1
713,1
714,0
715,1
716,1
717,0
718,0
719,1
720,1
721,0
722,1
723,1
724,0
725,0
726,0
727,1
728,1
729,0
730,1
731,1
732,0
733,1
734,0
735,1
736,1
737,0
738,1
739,1
740,0
741,1
742,0
743,1
744,1
745,0
746,1
747,1
748,0
749,0
750,1
751,0
752,1
753,0
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,0
764,1
765,1
766,1
767,0
768,0
769,0
770,1
771,1
772,1
773,0
774,0
775,1
776,1
777,0
778,0
779,1
780,0
781,1
782,1
783,1
784,0
785,1
786,1
787,1
788,1
789,0
790,1
791,0
792,1
793,1
794,0
795,1
796,1
797,0
798,1
799,1
800,1
801,1
802,0
803,1
804,1
805,1
806,1
807,0
808,0
809,0
810,0
811,1
812,0
813,0
814,1
815,0
816,0
817,0
818,0
819,1
820,1
821,0
822,0
823,0
824,1
825,0
826,0
827,0
828,1
829,0
830,1
831,0
832,0
833,1
834,0
835,0
836,1
837,0
838,0
839,1
840,1
841,0
842,0
843,0
844,1
845,1
846,0
847,1
848,0
849,0
850,1
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,1
859,1
860,1
861,0
862,1
863,0
864,0
865,1
866,0
867,1
868,1
869,0
870,0
871,1
872,1
873,0
874,0
875,0
876,0
877,1
878,1
879,1
880,0
881,1
882,0
883,0
884,0
885,1
886,1
887,0
888,0
889,1
890,0
891,1
892,1
893,0
894,1
895,0
896,1
897,0
898,0
899,0
900,0
901,1
902,0
903,1
904,1
905,1
906,0
907,1
908,1
909,0
910,0
911,1
912,1
913,0
914,1
915,0
916,1
917,1
918,1
919,0
920,1
921,0
922,0
923,0
924,1
925,1
926,1
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,1
935,0
936,1
937,1
938,0
939,1
940,1
941,1
942,1
943,1
944,1
945,0
946,1
947,0
948,1
949,0
950,0
951,0
952,1
953,0
954,0
955,1
956,0
957,1
958,1
959,1
960,1
961,1
962,0
963,0
964,1
965,1
966,1
967,1
968,1
969,1
970,0
971,1
972,1
973,1
974,0
975,1
976,1
977,0
978,0
979,0
980,1
981,1
982,0
983,0
984,0
985,0
986,1
987,0
988,1
989,0
990,0
991,1
992,1
993,0
994,0
995,1
996,1
997,1
998,0
999,1
1000,0
1001,1
1002,1
1003,0
1004,1
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,1
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,1
1022,1
1023,0
1024,0
1025,0
1026,0
1027,1
1028,0
1029,1
1030,1
1031,1
1032,0
1033,1
1034,1
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,1
1046,1
1047,0
1048,0
1049,0
1050,1
1051,0
1052,0
1053,0
1054,1
1055,0
1056,1
1057,0
1058,0
1059,0
1060,1
1061,0
1062,0
1063,0
1064,0
1065,1
1066,1
1067,0
1068,1
1069,0
1070,1
1071,0
1072,1
1073,0
1074,0
1075,0
1076,0
1077,1
1078,0
1079,1
1080,0
1081,1
1082,0
1083,1
1084,0
1085,1
1086,1
1087,0
1088,0
1089,0
1090,1
1091,0
1092,0
1093,0
1094,1
1095,0
1096,1
1097,1
1098,0
1099,0
1100,1
1101,1
1102,1
1103,0
1104,1
1105,1
1106,1
1107,1
1108,1
1109,1
1110,0
1111,0
1112,1
1113,1
1114,0
1115,1
1116,1
1117,0
1118,0
1119,0
1120,0
1121,0
1122,1
1123,0
1124,1
1125,1
1126,0
1127,0
1128,1
1129,0
1130,1
1131,1
1132,1
1133,1
1134,1
1135,0
1136,1
1137,1
1138,0
1139,0
1140,1
1141,1
1142,1
1143,0
1144,0
1145,0
1146,1
1147,0
1148,1
1149,0
1150,1
1151,1
1152,1
1153,1
1154,0
1155,1
1156,1
1157,0
1158,0
1159,1
1160,1
1161,1
1162,1
1163,1
1164,0
1165,1
1166,0
1167,0
1168,1
1169,0
1170,0
1171,1
1172,1
1173,1
1174,1
1175,0
1176,1
1177,0
1178,0
1179,0
1180,1
1181,1
1182,1
1183,0
1184,0
1185,0
1186,0
1187,1
1188,1
1189,1
1190,0
1191,0
1192,0
1193,1
1194,0
1195,1
1196,1
1197,1
1198,0
1199,1
1200,0
1201,0
1202,1
1203,0
1204,0
1205,0
1206,0
1207,1
1208,0
1209,1
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,1
1220,0
1221,0
1222,1
1223,0
1224,1
1225,1
1226,1
1227,0
1228,0
1229,1
1230,0
1231,1
1232,1
1233,0
1234,1
1235,1
1236,0
1237,1
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,1
1257,1
1258,0
1259,1
1260,0
1261,0
1262,1
1263,0
1264,0
1265,0
1266,0
1267,1
1268,0
1269,0
1270,0
1271,1
1272,0
1273,1
1274,0
1275,1
1276,0
1277,0
1278,0
1279,1
1280,0
1281,0
1282,1
1283,1
1284,0
1285,0
1286,0
1287,1
1288,1
1289,0
1290,1
1291,0
1292,0
1293,1
1294,1
1295,0
1296,0
1297,1
1298,0
1299,1
1300,1
1301,0
1302,1
1303,0
1304,0
1305,0
1306,0
1307,0
1308,1
1309,0
1310,0
1311,0
1312,0
1313,1
1314,1
1315,1
1316,0
1317,1
1318,1
1319,0
1320,1
1321,0
1322,0
1323,0
1324,1
1325,1
1326,1
1327,0
1328,0
1329,1
1330,1
1331,0
1332,1
1333,1
1334,0
1335,0
1336,0
1337,0
1338,1
1339,1
1340,0
1341,0
1342,1
1343,1
1344,0
1345,1
1346,0
1347,0
1348,1
1349,0
1350,1
1351,0
1352,0
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,0
1361,1
1362,0
1363,1
1364,0
1365,0
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,1
1374,0
1375,0
1376,0
1377,0
1378,0
1379,0
1380,0
1381,1
1382,1
1383,0
1384,1
1385,1
1386,1
1387,1
1388,1
1389,0
1390,1
1391,0
1392,1
1393,0
1394,1
1395,1
1396,0
1397,1
1398,0
1399,0
1400,0
1401,0
1402,0
1403,0
1404,0
1405,0
1406,0
1407,1
1408,0
1409,0
1410,0
1411,1
1412,0
1413,0
1414,1
1415,0
1416,1
1417,1
1418,0
1419,0
1420,1
1421,0
1422,1
1423,0
1424,0
1425,0
1426,0
1427,1
1428,1
1429,0
1430,0
1431,0
1432,0
1433,1
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,1
1447,1
1448,1
1449,0
1450,1
1451,0
1452,0
1453,1
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,1
1467,0
1468,0
1469,1
1470,0
1471,0
1472,0
1473,1
1474,0
1475,0
1476,0
1477,0
1478,1
1479,1
1480,1
1481,0
1482,0
1483,0
1484,0
1485,1
1486,0
1487,1
1488,0
1489,1
1490,1
1491,1
1492,0
1493,0
1494,0
1495,0
1496,1
1497,0
1498,0
1499,0
1500,1
1501,0
1502,0
1503,0
1504,1
1505,0
1506,0
1507,0
1508,1
1509,1
1510,0
1511,1
1512,0
1513,1
1514,0
1515,1
1516,0
1517,1
1518,1
1519,1
1520,1
1521,1
1522,1
1523,0
1524,0
1525,0
1526,0
1527,0
1528,1
1529,0
1530,0
1531,0
1532,1
1533,1
1534,0
1535,1
1536,1
1537,0
1538,0
1539,0
1540,0
1541,0
1542,1
1543,1
1544,1
1545,1
1546,0
1547,0
1548,1
1549,0
1550,0
1551,1
1552,0
1553,1
1554,1
1555,1
1556,0
1557,0
1558,1
1559,0
1560,0
1561,1
1562,1
1563,1
1564,1
1565,0
1566,0
1567,1
1568,0
1569,1
1570,0
1571,0
1572,0
1573,0
1574,1
1575,1
1576,0
1577,0
1578,1
1579,1
1580,0
1581,0
1582,1
1583,0
1584,1
1585,0
1586,0
1587,0
1588,0
1589,1
1590,1
1591,0
1592,1
1593,1
1594,1
1595,1
1596,1
1597,0
1598,1
1599,1
1600,1
1601,1
1602,0
1603,1
1604,1
1605,1
1606,1
1607,0
1608,1
1609,1
1610,0
1611,0
1612,0
1613,0
1614,1
1615,1
1616,1
1617,1
1618,0
1619,1
1620,1
1621,0
1622,0
1623,1
1624,1
1625,0
1626,1
1627,1
1628,1
1629,0
1630,1
1631,0
1632,1
1633,0
1634,0
1635,1
1636,0
1637,0
1638,0
1639,1
1640,0
1641,0
1642,0
1643,0
1644,1
1645,0
1646,0
1647,0
1648,1
1649,0
1650,0
1651,0
1652,0
1653,1
1654,0
1655,1
1656,0
1657,1
1658,0
1659,1
1660,1
1661,0
1662,0
1663,0
1664,1
1665,0
1666,1
1667,1
1668,0
1669,0
1670,0
1671,0
1672,1
1673,0
1674,1
1675,0
1676,1
1677,0
1678,1
1679,0
1680,1
1681,1
1682,0
1683,0
1684,0
1685,1
1686,0
1687,1
1688,0
1689,1
1690,1
1691,1
1692,0
1693,1
1694,0
1695,1
1696,1
1697,0
1698,0
1699,0
1700,1
1701,1
1702,1
1703,1
1704,0
1705,1
1706,0
1707,1
1708,1
1709,0
1710,0
1711,0
1712,1
1713,0
1714,0
1715,0
1716,1
1717,0
1718,1
1719,0
1720,1
1721,0
1722,0
1723,1
1724,0
1725,1
1726,1
1727,1
1728,0
1729,1
1730,1
1731,0
1732,1
1733,1
1734,0
1735,0
1736,0
1737,0
1738,1
1739,0
1740,1
1741,0
1742,1
1743,0
1744,0
1745,0
1746,0
1747,1
1748,0
1749,0
1750,0
1751,0
1752,1
1753,0
1754,1
1755,1
1756,0
1757,1
1758,1
1759,1
1760,1
1761,0
1762,1
1763,1
1764,0
1765,1
1766,0
1767,1
1768,0
1769,0
1770,1
1771,0
1772,1
1773,0
1774,0
1775,1
1776,1
1777,1
1778,0
1779,1
1780,1
1781,0
1782,0
1783,1
1784,0
1785,1
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,1
1795,1
1796,1
1797,0
1798,0
1799,0
1800,0
1801,1
1802,0
1803,0
1804,0
1805,0
1806,1
1807,1
1808,1
1809,1
1810,1
1811,0
1812,0
1813,1
1814,1
1815,0
1816,0
1817,0
1818,0
1819,1
1820,1
1821,0
1822,0
1823,1
1824,1
1825,0
1826,0
1827,0
1828,0
1829,1
1830,0
1831,0
1832,0
1833,1
1834,1
1835,0
1836,0
1837,1
1838,0
1839,1
1840,0
1841,1
1842,0
1843,1
1844,0
1845,0
1846,1
1847,0
1848,1
1849,0
1850,1
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,1
1861,1
1862,0
1863,1
1864,0
1865,0
1866,1
1867,0
1868,0
1869,1
1870,1
1871,0
1872,0
1873,0
1874,1
1875,0
1876,1
1877,0
1878,1
1879,0
1880,0
1881,1
1882,0
1883,0
1884,0
1885,1
1886,1
1887,0
1888,1
1889,1
1890,0
1891,1
1892,0
1893,1
1894,1
1895,0
1896,1
1897,0
1898,1
1899,0
1900,0
1901,0
1902,0
1903,0
1904,1
1905,0
1906,1
1907,1
1908,1
1909,0
1910,0
1911,0
1912,1
1913,1
1914,1
1915,0
1916,0
1917,1
1918,1
1919,1
1920,0
1921,1
1922,0
1923,0
1924,0
1925,1
1926,0
1927,0
1928,0
1929,0
1930,1
1931,0
1932,1
1933,0
1934,1
1935,1
1936,1
1937,0
1938,0
1939,0
1940,0
1941,1
1942,1
1943,1
1944,0
1945,0
1946,0
1947,0
1948,1
1949,1
1950,0
1951,1
1952,1
1953,1
1954,0
1955,1
1956,1
1957,0
1958,0
1959,1
1960,0
1961,0
1962,0
1963,1
1964,0
1965,1
1966,1
1967,0
1968,0
1969,1
1970,0
1971,0
1972,0
1973,1
1974,1
1975,1
1976,0
1977,1
1978,0
1979,1
1980,1
1981,0
1982,1
1983,1
1984,1
1985,1
1986,0
1987,1
1988,1
1989,0
1990,1
1991,1
1992,1
1993,1
1994,0
1995,0
1996,1
1997,0
1998,1
1999,1
2000,1
2001,0
2002,1
2003,1
2004,1
2005,1
2006,0
2007,1
2008,1
2009,0
2010,0
2011,0
2012,0
2013,1
2014,1
2015,0
2016,0
2017,1
2018,1
2019,0
2020,0
2021,1
2022,0
2023,0
2024,1
2025,0
2026,0
2027,0
2028,1
2029,0
2030,1
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,1
2046,1
2047,1
2048,1
2049,0
2050,0
2051,1
2052,1
2053,1
2054,0
2055,1
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,1
2065,1
2066,0
2067,0
2068,1
2069,0
2070,1
2071,1
2072,0
2073,1
2074,1
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,1
2083,1
2084,1
2085,0
2086,1
2087,1
2088,0
2089,1
2090,0
2091,1
2092,1
2093,0
2094,0
2095,1
2096,1
2097,0
2098,1
2099,0
2100,0
2101,1
2102,0
2103,1
2104,0
2105,0
2106,1
2107,0
2108,0
2109,0
2110,0
2111,0
2112,1
2113,0
2114,0
2115,1
2116,1
2117,0
2118,0
2119,1
2120,1
2121,0
2122,1
2123,1
2124,1
2125,1
2126,1
2127,0
2128,0
2129,1
2130,0
2131,0
2132,1
2133,1
2134,0
2135,1
2136,0
2137,1
2138,0
2139,1
2140,1
2141,0
2142,0
2143,1
2144,1
2145,1
2146,1
2147,1
2148,0
2149,0
2150,0
2151,0
2152,1
2153,0
2154,0
2155,0
2156,1
2157,1
2158,1
2159,1
2160,0
2161,1
2162,0
2163,1
2164,1
2165,1
2166,1
2167,1
2168,0
2169,1
2170,0
2171,0
2172,0
2173,0
2174,1
2175,1
2176,0
2177,0
2178,1
2179,1
2180,0
2181,0
2182,1
2183,1
2184,1
2185,1
2186,0
2187,0
2188,0
2189,1
2190,1
2191,1
2192,1
2193,0
2194,1
2195,0
2196,0
2197,1
2198,0
2199,1
2200,0
2201,1
2202,1
2203,0
2204,1
2205,0
2206,0
2207,1
2208,1
2209,1
2210,0
2211,0
2212,1
2213,0
2214,1
2215,1
2216,1
2217,1
2218,0
2219,1
2220,1
2221,0
2222,1
2223,1
2224,1
2225,0
2226,0
2227,1
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,1
2236,0
2237,1
2238,1
2239,0
2240,0
2241,1
2242,1
2243,1
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,1
2251,0
2252,0
2253,0
2254,0
2255,1
2256,0
2257,0
2258,0
2259,0
2260,0
2261,1
2262,0
2263,0
2264,1
2265,0
2266,0
2267,1
2268,1
2269,1
2270,1
2271,0
2272,0
2273,0
2274,1
2275,0
2276,0
2277,1
2278,0
2279,0
2280,0
2281,0
2282,1
2283,0
2284,0
2285,1
2286,0
2287,1
2288,1
2289,1
2290,1
2291,1
2292,0
2293,0
2294,0
2295,1
2296,1
2297,0
2298,1
2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,1
2308,0
2309,0
2310,1
2311,1
2312,0
2313,0
2314,0
2315,0
2316,0
2317,1
2318,0
2319,0
2320,0
2321,0
2322,1
2323,1
2324,0
2325,0
2326,0
2327,1
2328,0
2329,0
2330,0
2331,1
2332,0
2333,0
2334,0
2335,1
2336,1
2337,1
2338,1
2339,1
2340,1
2341,1
2342,1
2343,0
2344,0
2345,0
2346,1
2347,1
2348,1
2349,1
2350,0
2351,1
2352,0
2353,0
2354,0
2355,1
2356,1
2357,0
2358,0
2359,0
2360,0
2361,1
2362,1
2363,1
2364,1
2365,1
2366,0
2367,0
2368,1
2369,0
2370,0
2371,0
2372,1
2373,1
2374,1
2375,1
2376,1
2377,1
2378,1
2379,1
2380,0
2381,0
2382,1
2383,0
2384,1
2385,0
2386,1
2387,1
2388,0
2389,0
2390,0
2391,1
2392,0
2393,1
2394,0
2395,1
2396,0
2397,1
2398,1
2399,1
2400,0
2401,0
2402,1
2403,0
2404,1
2405,1
2406,0
2407,0
2408,1
2409,0
2410,0
2411,1
2412,1
2413,1
2414,0
2415,0
2416,0
2417,0
2418,0
2419,1
2420,1
2421,1
2422,0
2423,1
2424,1
2425,0
2426,0
2427,1
2428,1
2429,1
2430,0
2431,1
2432,0
2433,1
2434,1
2435,0
2436,1
2437,1
2438,0
2439,0
2440,1
2441,1
2442,0
2443,0
2444,0
2445,0
2446,0
2447,0
2448,1
2449,0
2450,1
2451,0
2452,1
2453,1
2454,0
2455,0
2456,1
2457,0
2458,1
2459,0
2460,1
2461,1
2462,1
2463,0
2464,0
2465,0
2466,1
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,1
2475,1
2476,0
2477,0
2478,0
2479,1
2480,0
2481,0
2482,1
2483,0
2484,0
2485,0
2486,0
2487,0
2488,1
2489,0
2490,0
2491,0
2492,1
2493,1
2494,0
2495,0
2496,0
2497,1
2498,1
2499,1
2500,0
2501,1
2502,1
2503,0
2504,1
2505,1
2506,0
2507,0
2508,0
2509,0
2510,1
2511,0
2512,0
2513,1
2514,1
2515,0
2516,1
2517,1
2518,0
2519,1
2520,0
2521,1
2522,1
2523,0
2524,1
2525,1
2526,0
2527,1
2528,0
2529,0
2530,0
2531,1
2532,0
2533,0
2534,1
2535,0
2536,0
2537,1
2538,1
2539,0
2540,0
2541,0
2542,1
2543,1
2544,1
2545,0
2546,0
2547,1
2548,1
2549,0
2550,0
2551,1
2552,0
2553,1
2554,0
2555,0
2556,1
2557,1
2558,0
2559,1
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,1
2570,0
2571,0
2572,1
2573,0
2574,1
2575,0
2576,0
2577,1
2578,1
2579,1
2580,0
2581,1
2582,0
2583,1
2584,1
2585,1
2586,0
2587,0
2588,0
2589,0
2590,0
2591,1
2592,0
2593,1
2594,0
2595,0
2596,1
2597,1
2598,1
2599,0
2600,0
2601,0
2602,1
2603,1
2604,0
2605,1
2606,0
2607,1
2608,1
2609,0
2610,0
2611,1
2612,1
2613,0
2614,1
2615,0
2616,0
2617,1
2618,1
2619,1
2620,1
2621,0
2622,1
2623,1
2624,0
2625,0
2626,0
2627,0
2628,1
2629,1
2630,0
2631,1
2632,1
2633,1
2634,1
2635,1
2636,0
2637,1
2638,1
2639,0
2640,1
2641,1
2642,0
2643,0
2644,1
2645,1
2646,0
2647,1
2648,0
2649,0
2650,1
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,1
2658,1
2659,1
2660,0
2661,0
2662,0
2663,0
2664,1
2665,0
2666,0
2667,0
2668,0
2669,0
2670,1
2671,0
2672,0
2673,0
2674,1
2675,0
2676,0
2677,1
2678,0
2679,0
2680,0
2681,0
2682,1
2683,0
2684,1
2685,1
2686,1
2687,1
2688,0
2689,0
2690,1
2691,0
2692,1
2693,1
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,0
2701,0
2702,1
2703,1
2704,0
2705,0
2706,0
2707,1
2708,0
2709,0
2710,1
2711,1
2712,1
2713,0
2714,1
2715,0
2716,0
2717,0
2718,1
2719,1
2720,0
2721,1
2722,0
2723,0
2724,1
2725,0
2726,0
2727,0
2728,0
2729,1
2730,1
2731,0
2732,0
2733,0
2734,0
2735,0
2736,0
2737,1
2738,1
2739,0
2740,0
2741,0
2742,1
2743,0
2744,0
2745,1
2746,0
2747,0
2748,1
2749,1
2750,0
2751,1
2752,0
2753,1
2754,0
2755,1
2756,0
2757,1
2758,1
2759,1
2760,1
2761,0
2762,0
2763,1
2764,1
2765,1
2766,0
2767,0
2768,0
2769,1
2770,1
2771,0
2772,0
2773,1
2774,1
2775,0
2776,1
2777,0
2778,0
2779,1
2780,0
2781,0
2782,0
2783,1
2784,0
2785,0
2786,1
2787,0
2788,0
2789,0
2790,1
2791,1
2792,0
2793,1
2794,1
2795,0
2796,1
2797,1
2798,0
2799,1
2800,0
2801,0
2802,1
2803,0
2804,1
2805,0
2806,0
2807,1
2808,1
2809,1
2810,0
2811,1
2812,1
2813,0
2814,0
2815,1
2816,1
2817,0
2818,0
2819,1
2820,1
2821,0
2822,1
2823,0
2824,0
2825,0
2826,1
2827,1
2828,0
2829,1
2830,1
2831,0
2832,1
2833,1
2834,1
2835,1
2836,1
2837,1
2838,1
2839,1
2840,0
2841,1
2842,1
2843,1
2844,1
2845,0
2846,0
2847,1
2848,1
2849,0
2850,1
2851,0
2852,1
2853,1
2854,1
2855,1
2856,1
2857,1
2858,1
2859,0
2860,1
2861,1
2862,0
2863,1
2864,1
2865,0
2866,0
2867,0
2868,1
2869,0
2870,1
2871,0
2872,0
2873,0
2874,0
2875,0
2876,1
2877,1
2878,0
2879,1
2880,1
2881,0
2882,0
2883,0
2884,0
2885,0
2886,1
2887,0
2888,0
2889,0
2890,0
2891,1
2892,1
2893,0
2894,0
2895,1
2896,0
2897,0
2898,0
2899,0
2900,1
2901,0
2902,1
2903,0
2904,1
2905,1
2906,1
2907,0
2908,0
2909,1
2910,1
2911,0
2912,1
2913,0
2914,1
2915,0
2916,0
2917,0
2918,1
2919,0
2920,1
2921,0
2922,0
2923,0
2924,1
2925,1
2926,0
2927,1
2928,0
2929,0
2930,0
2931,1
2932,1
2933,0
2934,1
2935,0
2936,0
2937,1
2938,0
2939,1
2940,1
2941,1
2942,1
2943,0
2944,1
2945,0
2946,1
2947,1
2948,1
2949,1
2950,1
2951,0
2952,1
2953,0
2954,0
2955,0
2956,0
2957,1
2958,1
2959,0
2960,1
2961,1
2962,1
2963,0
2964,0
2965,0
2966,1
2967,0
2968,0
2969,0
2970,1
2971,1
2972,0
2973,0
2974,1
2975,0
2976,0
2977,0
2978,0
2979,0
2980,1
2981,1
2982,0
2983,1
2984,1
2985,1
2986,0
2987,0
2988,0
2989,1
2990,0
2991,0
2992,0
2993,0
2994,0
2995,0
2996,1
2997,0
